talk_id,para_id,entity_id,before,entities,after,label
170,47,9," And that was that she did two entire shows promoting that movie """,The Secret,""" Do you guys know about that movie ""The Secret""? It makes ""What the Bleep Do We Know"" seem like a doctoral dissertation from Harvard on quantum mechanics — that's how bad it is",WORK_OF_ART
170,47,10,""" Do you guys know about that movie """,The Secret,"? It makes ""What the Bleep Do We Know"" seem like a doctoral dissertation from Harvard on quantum mechanics — that's how bad it is",WORK_OF_ART
170,47,11,""" Do you guys know about that movie ""The Secret""? It makes """,What the Bleep Do We Know, seem like a doctoral dissertation from Harvard on quantum mechanics — that's how bad it is,WORK_OF_ART
170,47,12,""" Do you guys know about that movie ""The Secret""? It makes ""What the Bleep Do We Know"" seem like a doctoral dissertation from ",Harvard,on quantum mechanics — that's how bad it is,ORG
170,47,13,""" Do you guys know about that movie ""The Secret""? It makes ""What the Bleep Do We Know"" seem like a doctoral dissertation from Harvard on ",quantum mechanics,— that's how bad it is,ORG
170,47,14," It makes """,The DaVinci Code," seem like ""War and Peace",WORK_OF_ART
170,47,15," It makes ""The DaVinci Code"" seem like """,War and Peace,""" That movie is so horrible",WORK_OF_ART
170,47,16," On a scientific basis, it's more than just """,Power of Positive Thinking," — it has a horrible, horrible dark side",WORK_OF_ART
170,47,17, And all I'm saying is that I really wish that ,Murray Gell-Mann,"would go on Oprah and just explain to her that the law of attraction is, in fact, not a law",PERSON
170,47,18, And all I'm saying is that I really wish that Murray Gell-Mann would go on ,Oprah,"and just explain to her that the law of attraction is, in fact, not a law",PERSON
170,51,0,"♫ Together: The Jill and Julia, the ",Jill,"and Julia, the Jill and Julia Show",PERSON
170,51,1,"♫ Together: The Jill and Julia, the Jill and Julia, the ",Jill,and Julia Show,PERSON
171,0,1,"In 1977, the physicist ",Edward Purcell,"calculated that if you push a bacteria and then let go, it will stop in about a millionth of a second",PERSON
171,0,5," In 1883, the physicist ",Osborne Reynolds,figured out that there is one simple number that can predict how a fluid will behave,PERSON
171,0,7, It's called the ,Reynolds,"number, and it depends on simple properties like the size of the swimmer, its speed, the density of the fluid, and the stickiness, or the viscosity, of the fluid",PERSON
171,0,8," Meanwhile, sperm live in a low ",Reynolds,number world,PERSON
171,0,9," To imagine what it would feel like to be a sperm, you need to bring yourself down to its ",Reynolds,number,ORG
171,0,11," By cleverly flexing their paddle to create more drag on the power stroke than on the recovery stroke, single-celled organisms like ",paramecia,manage to inch their way through the crowd of water molecules,LOC
171,0,12, Some bacteria take ,Batman,s approach,PERSON
171,0,13, ,H. pylori,"lives only in the slimy, acidic mucus inside our stomachs",PERSON
172,16,5, My colleagues ,Tal Yarkoni,and Russ Poldrack have shown that the insula pops up in almost a third of all brain imaging studies that have ever been published,PERSON
172,16,6, My colleagues Tal Yarkoni and ,Russ Poldrack,have shown that the insula pops up in almost a third of all brain imaging studies that have ever been published,PERSON
172,20,2," These scans, the clinics say, can help prevent Alzheimer's disease, solve weight and addiction issues, overcome marital conflicts, and treat, of course, a variety of mental illnesses ranging from depression to anxiety to ",ADHD, This sounds great,ORG
173,17,13," And in fact, George Bush and ",Tony Blair,are having great fun during all of this,PERSON
173,19,1," So, ",Jamie Oliver,"and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on Gordon Brown, which I find very interesting; Condi and Bush",PERSON
173,19,2," So, Jamie Oliver and school dinners; ",Bush,"and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on Gordon Brown, which I find very interesting; Condi and Bush",PERSON
173,19,3," So, Jamie Oliver and school dinners; Bush and ",Blair,"having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on Gordon Brown, which I find very interesting; Condi and Bush",PERSON
173,19,5," So, Jamie Oliver and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously ",Harry," Blair's views on Gordon Brown, which I find very interesting; Condi and Bush",PERSON
173,19,6," So, Jamie Oliver and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; ",Blair,"s views on Gordon Brown, which I find very interesting; Condi and Bush",PERSON
173,19,7," So, Jamie Oliver and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on ",Gordon Brown, which I find very interesting; Condi and Bush,PERSON
173,19,8," So, Jamie Oliver and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on Gordon Brown, which I find very interesting; ",Condi,and Bush,PERSON
173,19,9," So, Jamie Oliver and school dinners; Bush and Blair having difficulty getting alongside Muslim culture; the whole of the hunting issue, and the royal family refusing to stop hunting; and the tsunami issues; and obviously Harry; Blair's views on Gordon Brown, which I find very interesting; Condi and ",Bush, This image I've decided to show having a reservation about it,PERSON
173,20,0,,Chris Anderson, Thank you,PERSON
174,0,4, Since ,Emile Boirac,"introduced déjà vu as a French term meaning ""already seen,"" more than 40 theories attempt to explain this phenomenon",PERSON
175,3,5," That little hole in the middle there is for the pollen tube, and when the pollen finds its special female spot in another ",Morina,"flower, just on the right species, what happens? Like I said, pollen carries the male sex cells",LOC
175,6,3," And I'm rather proud to say that this was found just near London, and that 55 million years ago ",London,was full of mangroves,LOC
